NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1166,부산광역시 강서구 대저1동,2388-17,2388,17,외진가센트럴타워,44.0091,202402,22,"18,900",-,16,개인,법인,2019,대저로273번길 25,-,직거래,-,-
1167,부산광역시 강서구 명지동,30-Nov,3230,11,퀸덤1차에디슨타운,101.4,202402,6,"41,000",-,14,개인,개인,2009,명지오션시티10로 17,-,중개거래,부산 강서구,-
1168,부산광역시 강서구 명지동,30-Nov,3230,11,퀸덤1차에디슨타운,117.27,202402,13,"51,500",-,14,개인,개인,2009,명지오션시티10로 17,-,중개거래,부산 강서구,-
1169,부산광역시 강서구 명지동,3231,3231,0,퀸덤1차링컨타운,84.97,202402,17,"36,500",-,1,개인,개인,2009,명지오션시티10로 16,-,중개거래,부산 강서구,-
1170,부산광역시 강서구 명지동,3231,3231,0,퀸덤1차링컨타운,101.88,202402,21,"40,000",-,6,개인,개인,2009,명지오션시티10로 16,-,직거래,-,-
1171,부산광역시 강서구 명지동,3231,3231,0,퀸덤1차링컨타운,84.97,202402,4,"35,100",-,6,개인,개인,2009,명지오션시티10로 16,-,중개거래,부산 강서구,-
1172,부산광역시 강서구 명지동,3232,3232,0,퀸덤1차아인슈타인타운,101.4,202402,24,"43,000",-,5,개인,개인,2009,명지오션시티11로 51,-,중개거래,부산 강서구,-
1173,부산광역시 강서구 명지동,3232,3232,0,퀸덤1차아인슈타인타운,84.85,202402,20,"32,500",-,3,개인,개인,2009,명지오션시티11로 51,-,중개거래,부산 강서구,-
1174,부산광역시 강서구 명지동,3234,3234,0,명지두산위브포세이돈,70.8693,202402,19,"30,800",-,13,개인,개인,2013,명지오션시티11로 22,-,중개거래,부산 강서구,-
1175,부산광역시 강서구 명지동,3234,3234,0,명지두산위브포세이돈,127.7941,202402,5,"64,000",-,6,개인,법인,2013,명지오션시티11로 22,-,직거래,-,-
1176,부산광역시 강서구 명지동,3234,3234,0,명지두산위브포세이돈,84.9819,202402,27,"37,300",-,11,개인,개인,2013,명지오션시티11로 22,-,중개거래,부산 강서구,-
1177,부산광역시 강서구 명지동,3234,3234,0,명지두산위브포세이돈,84.9791,202402,26,"34,700",-,1,개인,개인,2013,명지오션시티11로 22,-,중개거래,부산 강서구,-
1178,부산광역시 강서구 명지동,3235,3235,0,엘크루솔마레,84.987,202402,21,"44,800",-,7,개인,개인,2014,명지오션시티12로 10,-,중개거래,부산 강서구,-
1179,부산광역시 강서구 명지동,3235,3235,0,엘크루솔마레,84.981,202402,26,"48,000",-,6,개인,개인,2014,명지오션시티12로 10,-,중개거래,부산 강서구,-
1180,부산광역시 강서구 명지동,3235,3235,0,엘크루솔마레,84.981,202402,28,"36,500",-,6,개인,개인,2014,명지오션시티12로 10,-,중개거래,부산 강서구,-
1181,부산광역시 강서구 명지동,3236,3236,0,명지오션시티한신휴플러스,84.99,202402,21,"32,500",-,4,개인,개인,2014,명지오션시티1로 155,-,중개거래,부산 강서구,-
1182,부산광역시 강서구 명지동,3236,3236,0,명지오션시티한신휴플러스,84.99,202402,15,"33,700",-,8,개인,개인,2014,명지오션시티1로 155,20240304,중개거래,부산 강서구,-
1183,부산광역시 강서구 명지동,3236,3236,0,명지오션시티한신휴플러스,84.99,202402,17,"33,700",-,8,개인,개인,2014,명지오션시티1로 155,-,중개거래,부산 강서구,-
1184,부산광역시 강서구 명지동,3236,3236,0,명지오션시티한신휴플러스,84.99,202402,26,"34,000",-,11,개인,개인,2014,명지오션시티1로 155,-,중개거래,부산 강서구,-
1185,부산광역시 강서구 명지동,3236,3236,0,명지오션시티한신휴플러스,74.65,202402,20,"29,000",-,5,개인,개인,2014,명지오션시티1로 155,-,중개거래,부산 강서구,-
1186,부산광역시 강서구 명지동,3243,3243,0,엘크루블루오션,147.97,202402,16,"69,700",-,2,개인,개인,2012,명지오션시티6로 33,-,중개거래,부산 강서구,-
1187,부산광역시 강서구 명지동,3243,3243,0,엘크루블루오션,147.97,202402,16,"75,200",-,3,개인,개인,2012,명지오션시티12로 92,-,중개거래,부산 동래구,-
1188,부산광역시 강서구 명지동,3328,3328,0,명지협성휴포레,54.227,202402,6,"27,800",-,19,개인,개인,2016,명지국제5로 141,-,직거래,-,-
1189,부산광역시 강서구 명지동,3328,3328,0,명지협성휴포레,59.9858,202402,26,"30,000",-,6,개인,개인,2016,명지국제5로 141,-,중개거래,부산 강서구,-
1190,부산광역시 강서구 명지동,3328,3328,0,명지협성휴포레,59.9246,202402,21,"31,500",-,18,개인,개인,2016,명지국제5로 141,-,중개거래,부산 강서구,-
1191,부산광역시 강서구 명지동,3328,3328,0,명지협성휴포레,54.3113,202402,14,"27,500",-,17,개인,개인,2016,명지국제5로 141,-,중개거래,부산 강서구,-
1192,부산광역시 강서구 명지동,3343,3343,0,명지2차금강펜테리움센트럴파크,84.3237,202402,8,"46,000",-,20,개인,개인,2016,명지국제5로 109,-,중개거래,부산 강서구,-
1193,부산광역시 강서구 명지동,3350,3350,0,부산명지중흥S-클래스에듀오션,75.4517,202402,23,"42,800",-,4,개인,개인,2018,명지국제5로 90,-,중개거래,부산 강서구,-
1194,부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.3911,202402,20,"46,000",-,12,개인,개인,2015,명지국제5로 59,-,중개거래,부산 강서구,-
1195,부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,84.2591,202402,22,"46,800",-,26,개인,개인,2015,명지국제5로 59,-,중개거래,부산 부산진구,-
1196,부산광역시 강서구 명지동,3354,3354,0,명지1차 금강펜테리움 센트럴파크,61.2559,202402,14,"33,000",-,5,개인,개인,2015,명지국제5로 59,-,중개거래,부산 강서구,-
1197,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,74.62,202402,16,"45,000",-,12,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1198,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,74.62,202402,7,"45,500",-,15,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1199,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,74.62,202402,13,"42,000",-,10,개인,개인,2018,명지국제7로 111,-,직거래,-,-
1200,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,84.61,202402,8,"47,000",-,7,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1201,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,74.62,202402,24,"38,700",-,3,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1202,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,74.8,202402,24,"41,300",-,10,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1203,부산광역시 강서구 명지동,3399,3399,0,명지더웨스턴,84.61,202402,3,"48,000",-,19,개인,개인,2018,명지국제7로 111,-,중개거래,부산 강서구,-
1204,부산광역시 강서구 명지동,3400,3400,0,부산명지중흥S-클래스프라디움,59.9911,202402,2,"34,800",-,6,개인,개인,2016,명지국제7로 133,-,중개거래,부산 강서구,-
1205,부산광역시 강서구 명지동,3400,3400,0,부산명지중흥S-클래스프라디움,59.9911,202402,3,"36,000",-,24,개인,개인,2016,명지국제7로 133,20240221,중개거래,부산 강서구,-
1206,부산광역시 강서구 명지동,3400,3400,0,부산명지중흥S-클래스프라디움,59.9911,202402,3,"36,000",-,24,개인,개인,2016,명지국제7로 133,-,중개거래,부산 강서구,-
1207,부산광역시 강서구 명지동,3400,3400,0,부산명지중흥S-클래스프라디움,59.9911,202402,6,"34,900",-,11,개인,개인,2016,명지국제7로 133,-,중개거래,부산 강서구,-
1208,부산광역시 강서구 명지동,3400,3400,0,부산명지중흥S-클래스프라디움,59.9915,202402,27,"33,500",-,15,개인,개인,2016,명지국제7로 133,-,중개거래,부산 강서구,-
1209,부산광역시 강서구 명지동,3404,3404,0,더힐시그니처,91.6395,202402,7,"64,000",-,9,개인,개인,2019,명지국제7로 110,-,중개거래,부산 강서구,-
1210,부산광역시 강서구 명지동,3404,3404,0,더힐시그니처,135.3039,202402,13,"88,000",-,14,개인,개인,2019,명지국제7로 110,-,중개거래,부산 강서구,-
1211,부산광역시 강서구 명지동,3417,3417,0,명지대방노블랜드오션뷰2차,84.9985,202402,22,"50,000",-,8,개인,개인,2016,명지국제5로 11,-,중개거래,부산 강서구,-
1212,부산광역시 강서구 명지동,3594,3594,0,더샵명지퍼스트월드2단지,80.7864,202402,28,"59,500",-,28,개인,개인,2020,명지국제7로 37,-,중개거래,부산 강서구,-
1213,부산광역시 강서구 명지동,Mar-95,3595,3,더샵명지퍼스트월드3단지,84.997,202402,19,"59,900",-,6,개인,개인,2020,명지국제2로 41,-,중개거래,부산 강서구,-
1214,부산광역시 강서구 명지동,Mar-95,3595,3,더샵명지퍼스트월드3단지,84.997,202402,13,"58,300",-,2,개인,개인,2020,명지국제2로 41,-,중개거래,부산 강서구,-
1215,부산광역시 강서구 명지동,Jan-99,3599,1,e편한세상명지,98.967,202402,8,"64,000",-,26,개인,개인,2019,명지국제2로 80,-,중개거래,부산 강서구,-
1216,부산광역시 강서구 명지동,Mar-99,3599,3,명지국제신도시삼정그린코아더베스트,101.0764,202402,25,"59,000",-,17,개인,개인,2019,명지국제3로 97,-,중개거래,부산 강서구,-
1217,부산광역시 강서구 화전동,558,558,0,명지화전우방아이유쉘,59.8736,202402,27,"19,400",-,12,개인,개인,2020,화전산단4로 74,-,중개거래,부산 사하구,-
1218,부산광역시 강서구 지사동,1184-1,1184,1,지사금강펜테리움,59.9713,202402,17,"13,000",-,24,개인,개인,2013,과학산단2로20번길 69,-,직거래,-,-
1219,부산광역시 강서구 지사동,1184-1,1184,1,지사금강펜테리움,59.9444,202402,21,"12,500",-,10,개인,개인,2013,과학산단2로20번길 69,-,중개거래,부산 강서구,-
1220,부산광역시 강서구 지사동,1185-1,1185,1,지사과학삼정그린코아,59.9971,202402,3,"14,900",-,18,개인,개인,2017,과학산단2로20번길 91,-,중개거래,부산 강서구,-
1221,부산광역시 강서구 지사동,1185-1,1185,1,지사과학삼정그린코아,59.9971,202402,26,"14,600",-,10,개인,개인,2017,과학산단2로20번길 91,-,중개거래,부산 강서구,-
1222,부산광역시 강서구 지사동,1185-1,1185,1,지사과학삼정그린코아,59.9971,202402,24,"14,800",-,11,개인,법인,2017,과학산단2로20번길 91,-,중개거래,부산 강서구,-
1223,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,59.9931,202402,2,"14,200",101,14,개인,개인,2015,과학산단로306번길 10,-,중개거래,부산 강서구,24.02.05
1224,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,68.1307,202402,29,"17,800",-,9,개인,개인,2015,과학산단로306번길 10,-,중개거래,부산 강서구,-
1225,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,59.9328,202402,24,"13,500",-,2,개인,개인,2015,과학산단로306번길 10,-,중개거래,부산 강서구,-
1226,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,59.9328,202402,1,"15,000",-,1,개인,개인,2015,과학산단로306번길 10,-,직거래,-,-
1227,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,59.9931,202402,28,"14,600",-,21,개인,개인,2015,과학산단로306번길 10,-,중개거래,부산 강서구,-
1228,부산광역시 강서구 지사동,1186,1186,0,협성·DS엘리시안,59.9588,202402,14,"14,300",-,5,개인,개인,2015,과학산단로306번길 10,-,중개거래,부산 강서구,-
1229,부산광역시 강서구 신호동,205-1,205,1,부산신호윌더하임,84.998,202402,1,"23,500",-,12,개인,개인,2005,신호산단3로 55,-,중개거래,부산 강서구,-
1230,부산광역시 강서구 신호동,205-1,205,1,부산신호윌더하임,97.376,202402,8,"25,800",-,15,개인,개인,2005,신호산단3로 55,-,중개거래,부산 강서구,-
1231,부산광역시 연제구 거제동,139-1,139,1,벽산이-메타폴리스,84.42,202402,6,"35,150",-,23,개인,개인,2005,온천천공원길 4,-,중개거래,부산 연제구,-
1232,부산광역시 연제구 거제동,163-1,163,1,태경썬싸인,84.93,202402,3,"32,000",-,23,개인,개인,1995,중앙대로1226번길 30,-,중개거래,부산 동래구,-
1233,부산광역시 연제구 거제동,577-1,577,1,연제그린타워,59.71,202402,26,"24,500",-,11,개인,개인,1999,거제천로87번길 30,-,중개거래,부산 연제구,-
1234,부산광역시 연제구 거제동,600,600,0,월드파크3,40.2,202402,22,"16,500",-,4,개인,개인,2016,거제시장로 20,-,중개거래,부산 연제구,-
1235,부산광역시 연제구 거제동,714-144,714,144,유림아시아드,59.9326,202402,6,"24,000",-,9,개인,개인,2001,해맞이로 23,-,직거래,-,-
1236,부산광역시 연제구 거제동,714-144,714,144,유림아시아드,84.9706,202402,27,"28,400",-,5,개인,개인,2001,해맞이로 23,-,중개거래,부산 부산진구,-
1237,부산광역시 연제구 거제동,768-1,768,1,유림아시아드타워,59.983,202402,3,"21,000",-,24,개인,개인,2004,화지로 84,-,중개거래,부산 연제구,-
1238,부산광역시 연제구 거제동,898-1,898,1,월드마크아시아드,102.38,202402,8,"91,700",-,9,개인,개인,2008,종합운동장로12번길 8,-,중개거래,부산 동래구,-
1239,부산광역시 연제구 거제동,917-1,917,1,대우,84.94,202402,13,"31,500",-,18,개인,개인,1993,아시아드대로28번길 9,-,중개거래,부산 연제구,-
1240,부산광역시 연제구 거제동,1029-2,1029,2,동원타워,84.98,202402,24,"35,500",-,10,개인,개인,1996,월드컵대로243번길 19,-,중개거래,부산 연제구,-
1241,부산광역시 연제구 거제동,1272,1272,0,거제아시아드삼정그린코아,84.8673,202402,27,"33,500",-,18,개인,개인,2001,월드컵대로 325,-,중개거래,부산 연제구,-
1242,부산광역시 연제구 거제동,1466-17,1466,17,온천천쌍용예가,84.945,202402,22,"46,000",-,5,개인,개인,2006,세병로 68,-,중개거래,부산 연제구,-
1243,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,59.664,202402,27,"30,500",-,15,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1244,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,59.664,202402,1,"30,000",-,23,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1245,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,59.664,202402,29,"32,500",-,23,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1246,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,59.664,202402,15,"30,000",-,24,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1247,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,84.937,202402,29,"39,000",-,4,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1248,부산광역시 연제구 거제동,1467-1,1467,1,거제동롯데캐슬,84.937,202402,3,"38,000",-,6,개인,개인,2001,세병로 44,-,중개거래,부산 연제구,-
1249,부산광역시 연제구 거제동,1481,1481,0,거제1차현대홈타운,59.84,202402,23,"38,000",-,19,개인,개인,2001,법원북로 34,-,중개거래,부산 연제구,-
1250,부산광역시 연제구 거제동,1502,1502,0,거제동2차월드메르디앙,84.9453,202402,23,"51,500",-,1,개인,개인,2007,중앙대로 1188,-,중개거래,부산 연제구,-
1251,부산광역시 연제구 거제동,1506,1506,0,아시아드푸르지오,84.9564,202402,17,"60,000",-,19,개인,개인,2010,아시아드대로22번길 36,-,중개거래,부산 연제구,-
1252,부산광역시 연제구 거제동,1506,1506,0,아시아드푸르지오,127.763,202402,17,"84,000",-,26,개인,개인,2010,아시아드대로22번길 36,-,중개거래,부산 연제구,-
1253,부산광역시 연제구 거제동,1506,1506,0,아시아드푸르지오,84.958,202402,13,"53,800",-,3,개인,개인,2010,아시아드대로22번길 36,-,중개거래,부산 연제구,-
1254,부산광역시 연제구 거제동,1519,1519,0,거제센트럴자이,84.995,202402,18,"66,500",-,15,개인,개인,2018,법원북로 93,-,중개거래,부산 연제구,-
1255,부산광역시 연제구 거제동,1519,1519,0,거제센트럴자이,84.995,202402,21,"66,000",-,23,개인,개인,2018,법원북로 93,-,중개거래,부산 동래구,-
1256,부산광역시 연제구 거제동,1519,1519,0,거제센트럴자이,84.995,202402,3,"66,500",-,12,개인,개인,2018,법원북로 93,-,중개거래,부산 연제구,-
1257,부산광역시 연제구 거제동,1519,1519,0,거제센트럴자이,59.9635,202402,3,"49,000",-,2,개인,개인,2018,법원북로 93,-,중개거래,부산 동래구,-
1258,부산광역시 연제구 거제동,1519,1519,0,거제센트럴자이,74.9761,202402,3,"58,000",-,4,개인,개인,2018,법원북로 93,-,중개거래,부산 연제구,-
1259,부산광역시 연제구 연산동,129,129,0,센텀수영강푸르지오,59.9616,202402,24,"33,000",-,4,개인,개인,2007,고분로 270,-,중개거래,부산 연제구,-
1260,부산광역시 연제구 연산동,129,129,0,센텀수영강푸르지오,84.9899,202402,7,"41,500",-,11,개인,개인,2007,고분로 270,-,중개거래,부산 연제구,-
1261,부산광역시 연제구 연산동,129,129,0,센텀수영강푸르지오,113.9881,202402,16,"41,700",-,3,개인,개인,2007,고분로 270,-,중개거래,부산 연제구,-
1262,부산광역시 연제구 연산동,137,137,0,경남,83.08,202402,19,"22,500",-,5,개인,개인,1994,고분로 260,-,중개거래,부산 연제구,-
1263,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,202402,4,"34,900",-,9,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1264,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,202402,2,"34,600",-,25,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1265,부산광역시 연제구 연산동,243-18,243,18,연산엘지,59.997,202402,17,"27,500",-,22,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1266,부산광역시 연제구 연산동,243-18,243,18,연산엘지,59.997,202402,15,"26,500",-,8,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1267,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,202402,13,"29,800",-,1,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1268,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,202402,17,"36,000",-,22,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,-
1269,부산광역시 연제구 연산동,395,395,0,한양(1차),62.94,202402,7,"34,000",-,1,개인,개인,1981,온천천남로 110,-,중개거래,부산 연제구,-
1270,부산광역시 연제구 연산동,584-1,584,1,한성기린,84.84,202402,7,"32,000",-,9,개인,개인,1993,세병로 16,-,중개거래,부산 연제구,-
1271,부산광역시 연제구 연산동,675-3,675,3,엘리시움,55.7016,202402,13,"21,000",-,8,개인,개인,2017,중앙대로1124번길 14,-,중개거래,부산 연제구,-
1272,부산광역시 연제구 연산동,699-3,699,3,웰메이드홈,49.6541,202402,27,"19,700",-,11,개인,개인,2017,월드컵대로 64,20240227,중개거래,부산 연제구,-
1273,부산광역시 연제구 연산동,699-3,699,3,웰메이드홈,49.6541,202402,27,"19,700",-,11,개인,개인,2017,월드컵대로 64,-,중개거래,부산 연제구,-
1274,부산광역시 연제구 연산동,766-2,766,2,반도보라,102.6738,202402,29,"39,500",-,2,개인,개인,2000,월드컵대로114번길 20,-,중개거래,부산 연제구,-
1275,부산광역시 연제구 연산동,822-6,822,6,시청스마트더블유,46.971,202402,7,"22,000",-,4,개인,개인,2018,연수로 103,-,직거래,-,-
1276,부산광역시 연제구 연산동,862,862,0,연제힐스테이트,154.101,202402,22,"65,000",-,11,개인,개인,2008,연제로 21,-,중개거래,부산 연제구,-
1277,부산광역시 연제구 연산동,862,862,0,연제힐스테이트,154.101,202402,14,"65,000",-,12,개인,개인,2008,연제로 21,-,중개거래,부산 연제구,-
1278,부산광역시 연제구 연산동,1136-5,1136,5,한일유앤아이,71.833,202402,20,"27,000",-,5,개인,개인,2007,묘봉산로 4,-,중개거래,부산 연제구,-
1279,부산광역시 연제구 연산동,1136-5,1136,5,한일유앤아이,84.898,202402,21,"32,300",-,3,개인,개인,2006,묘봉산로 4,-,중개거래,부산 연제구,-
1280,부산광역시 연제구 연산동,1230-22,1230,22,연산스카이힐,72.2487,202402,5,"23,300",-,7,개인,개인,2019,대리로5번길 41,-,중개거래,부산 연제구,-
1281,부산광역시 연제구 연산동,1230-22,1230,22,연산스카이힐,72.855,202402,16,"24,000",-,12,개인,개인,2019,대리로5번길 41,-,중개거래,부산 부산진구,-
1282,부산광역시 연제구 연산동,1289-1,1289,1,KH파인빌,48.21,202402,27,"16,300",-,10,개인,개인,2012,월드컵대로153번길 34,-,직거래,-,-
1283,부산광역시 연제구 연산동,1289-12,1289,12,드리머스,63.3,202402,16,"22,800",-,10,개인,개인,2015,중앙대로1075번길 38,-,중개거래,부산 연제구,-
1284,부산광역시 연제구 연산동,1355-6,1355,6,시청역이즈팰리스1차,49.6812,202402,20,"21,800",-,13,개인,개인,2016,신촌로 11,-,중개거래,부산 연제구,-
1285,부산광역시 연제구 연산동,1355-6,1355,6,시청역이즈팰리스1차,49.9372,202402,23,"24,500",-,17,개인,개인,2016,신촌로 11,-,중개거래,부산 연제구,-
1286,부산광역시 연제구 연산동,1405-3,1405,3,동아베스트빌라,84.95,202402,25,"18,000",-,2,개인,개인,2002,거제천로124번길 35,-,중개거래,부산 연제구,-
1287,부산광역시 연제구 연산동,1637-1,1637,1,동서하이빌,84.9934,202402,14,"38,000",-,9,개인,개인,2003,연제로8번길 75,-,중개거래,부산 연제구,-
1288,부산광역시 연제구 연산동,1829-1,1829,1,동덕현대,84.93,202402,2,"20,000",-,3,개인,개인,1994,연미로 14,-,직거래,-,-
1289,부산광역시 연제구 연산동,1866-2,1866,2,아이유파크(IU-PARK),66.322,202402,26,"32,000",-,19,개인,개인,2017,연수로 179,-,중개거래,부산 연제구,-
1290,부산광역시 연제구 연산동,2022-587,2022,587,연산동현대홈타운,84.9813,202402,1,"27,400",-,7,개인,개인,2005,마곡천로 54,-,중개거래,부산 연제구,-
1291,부산광역시 연제구 연산동,2220,2220,0,주공,84.15,202402,1,"58,500",-,13,개인,개인,1987,토현로 10,-,중개거래,부산 연제구,-
1292,부산광역시 연제구 연산동,2220,2220,0,주공,75.24,202402,6,"49,000",-,9,개인,개인,1986,토현로 10,-,중개거래,부산 연제구,-
1293,부산광역시 연제구 연산동,2220,2220,0,주공,61.56,202402,3,"42,500",-,9,개인,개인,1986,토현로 10,-,중개거래,부산 연제구,-
1294,부산광역시 연제구 연산동,2220,2220,0,주공,61.56,202402,8,"41,500",-,13,개인,개인,1986,토현로 10,-,중개거래,부산 연제구,-
1295,부산광역시 연제구 연산동,Apr-35,2235,4,선경,134.62,202402,5,"42,500",-,10,개인,개인,1995,과정로 74,20240222,중개거래,부산 수영구,-
1296,부산광역시 연제구 연산동,Apr-35,2235,4,선경,134.62,202402,5,"42,500",-,10,개인,개인,1995,과정로 74,-,중개거래,부산 수영구,-
1297,부산광역시 연제구 연산동,2262,2262,0,연산자이,84.867,202402,14,"58,200",-,6,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1298,부산광역시 연제구 연산동,2262,2262,0,연산자이,84.6588,202402,24,"53,200",-,14,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1299,부산광역시 연제구 연산동,2262,2262,0,연산자이,84.6588,202402,16,"54,400",-,21,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1300,부산광역시 연제구 연산동,2262,2262,0,연산자이,84.6588,202402,22,"55,000",-,27,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1301,부산광역시 연제구 연산동,2262,2262,0,연산자이,121.6761,202402,20,"73,300",-,21,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1302,부산광역시 연제구 연산동,2262,2262,0,연산자이,120.6366,202402,23,"76,000",-,22,개인,개인,2010,과정로343번길 43,-,중개거래,부산 연제구,-
1303,부산광역시 연제구 연산동,2298,2298,0,연산경동메르빌,87.9393,202402,25,"55,000",-,37,개인,개인,2013,연수로 110,-,직거래,-,-
1304,부산광역시 연제구 연산동,2311,2311,0,더샵파크시티,101.97,202402,15,"80,000",-,35,개인,개인,2015,안연로 33,-,중개거래,부산 연제구,-
1305,부산광역시 연제구 연산동,2311,2311,0,더샵파크시티,84.96,202402,20,"59,500",-,15,개인,개인,2015,안연로 33,-,중개거래,부산 연제구,-
1306,부산광역시 연제구 연산동,2317,2317,0,센텀리버SKVIEW,64.0118,202402,12,"37,500",-,4,개인,개인,2017,좌수영로 225,-,중개거래,부산 연제구,-
1307,부산광역시 연제구 연산동,2317,2317,0,센텀리버SKVIEW,84.9972,202402,8,"50,500",-,23,개인,개인,2017,좌수영로 225,-,중개거래,부산 남구,-
1308,부산광역시 연제구 연산동,2322,2322,0,브라운스톤연제1단지,59.992,202402,15,"40,000",-,2,개인,개인,2016,연제로8번길 29,-,중개거래,부산 연제구,-
1309,부산광역시 연제구 연산동,2335,2335,0,연산동일동미라주더스타,77.3526,202402,1,"46,800",-,19,개인,개인,2017,반송로 80,-,중개거래,부산 연제구,-
1310,부산광역시 연제구 연산동,2335,2335,0,연산동일동미라주더스타,70.9956,202402,26,"42,500",-,14,개인,개인,2017,반송로 80,-,중개거래,부산 연제구,-
1311,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.83,202402,4,"66,000",-,17,개인,개인,2018,월드컵대로 55,-,중개거래,부산 동래구 부산 연제구,-
1312,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.83,202402,13,"65,500",-,18,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1313,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.83,202402,3,"60,000",-,1,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1314,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.83,202402,3,"67,300",-,16,개인,개인,2018,월드컵대로 55,-,중개거래,부산 해운대구,-
1315,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.9,202402,8,"70,300",-,37,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1316,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,59.94,202402,6,"52,800",-,12,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1317,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,72.04,202402,15,"62,500",-,37,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1318,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,84.96,202402,16,"70,000",-,9,개인,개인,2018,월드컵대로 55,-,중개거래,부산 연제구,-
1319,부산광역시 연제구 연산동,2352,2352,0,연산더샵,74.9041,202402,27,"59,500",-,14,개인,개인,2019,연수로 130,-,중개거래,부산 연제구,-
1320,부산광역시 연제구 연산동,2362,2362,0,시청역비스타동원,84.978,202402,19,"59,950",-,38,개인,개인,2019,연제로 30,-,중개거래,부산 연제구,-
1321,부산광역시 연제구 연산동,2362,2362,0,시청역비스타동원,84.978,202402,19,"56,300",-,3,개인,개인,2019,연제로 30,-,중개거래,부산 동구,-
1322,부산광역시 연제구 연산동,2362,2362,0,시청역비스타동원,84.989,202402,3,"58,700",-,26,개인,개인,2019,연제로 30,-,중개거래,부산 연제구,-
1323,부산광역시 연제구 연산동,2367,2367,0,연산롯데캐슬골드포레,59.9494,202402,3,"55,900",-,11,개인,개인,2020,황령산로 615,-,중개거래,부산 연제구,-
